Transaction ID,Customer ID,Product ID,Quantity,Price per Unit,Age,Gender,Location,Income Group,Product Name,Product Category,Month,Day of Week,Price Range,Age Group,Season,Is Holiday,Customer Segment,Product Return Rate,Location_Chicago,Location_Houston,Location_Los Angeles,Location_New York,Total Sales,Price_Quantity
1260,1307,28,1,301.66,58.0,0,2,0,6,0,11,1,2,0,0,False,Premium,0.02,0,0,1,0,301.66,301.66
448,72,4,4,272.25,59.0,0,1,0,7,3,3,2,1,0,1,False,New,0.02,0,1,0,0,1089.0,1089.0
999,1528,1,4,964.79,29.0,1,1,0,4,2,3,2,0,0,1,False,Premium,0.02,0,1,0,0,3859.16,3859.16
179,35,47,2,53.23,33.0,0,3,2,3,1,6,6,1,0,2,False,New,0.02,0,0,0,1,106.46,106.46
391,47,27,1,302.33,56.0,1,1,0,6,0,1,0,2,0,3,False,New,0.05,0,1,0,0,302.33,302.33
579,261,45,3,441.15,56.0,1,1,1,3,1,1,6,2,0,3,False,Regular,0.05,0,1,0,0,1323.45,1323.4499999999998
950,1002,33,3,731.92,25.0,1,3,2,4,2,1,2,0,0,3,False,Premium,0.05,0,0,0,1,2195.76,2195.7599999999998
1661,1420,38,3,473.46,68.0,1,2,0,9,3,12,6,2,1,3,False,Premium,0.02,0,0,1,0,1420.38,1420.3799999999999
1681,9,16,2,851.34,42.0,2,4,3,6,0,1,5,0,1,3,False,New,0.02,0,0,0,0,1702.68,1702.68
1601,747,7,2,758.33,48.0,0,0,1,7,3,10,2,0,0,0,False,Premium,0.02,1,0,0,0,1516.66,1516.66
1353,785,2,1,270.45,25.0,0,2,0,3,1,2,6,1,0,3,False,Premium,0.02,0,0,1,0,270.45,270.45
821,732,8,3,135.95,42.0,2,3,1,6,0,9,6,1,1,0,False,Regular,0.02,0,0,0,1,407.84999999999997,407.84999999999997
1330,912,44,4,781.69,34.0,0,2,2,6,0,2,1,0,0,3,False,Premium,0.02,0,0,1,0,3126.76,3126.76
1522,1520,35,2,513.6,42.0,2,0,1,7,3,8,4,2,1,2,False,Premium,0.02,1,0,0,0,1027.2,1027.2
1103,90,1,3,565.82,42.0,2,4,3,4,2,6,0,2,1,2,False,New,0.02,0,0,0,0,1697.46,1697.46
665,222,17,2,464.37,57.0,0,2,1,4,2,1,2,2,0,3,False,Regular,0.02,0,0,1,0,928.74,928.74
143,58,9,2,208.85,64.0,1,3,2,8,2,5,5,1,0,1,False,New,0.05,0,0,0,1,417.7,417.7
1476,1522,10,3,271.66,46.0,0,0,2,3,1,6,3,1,0,2,False,Premium,0.02,1,0,0,0,814.98,814.98
1566,542,40,1,632.86,50.0,0,3,1,1,2,9,2,0,0,0,False,Regular,0.02,0,0,0,1,632.86,632.86
422,69,32,2,242.88,21.0,1,1,1,0,3,2,1,1,2,3,False,New,0.02,0,1,0,0,485.76,485.76
637,140,44,3,308.9,42.0,2,1,1,6,0,1,0,2,1,3,False,New,0.02,0,1,0,0,926.6999999999999,926.6999999999999
1470,523,26,4,73.86,41.0,0,1,0,3,1,6,1,1,0,2,False,Regular,0.02,0,1,0,0,295.44,295.44
800,549,34,2,725.54,65.0,1,0,0,3,1,8,6,0,1,2,False,Regular,0.02,1,0,0,0,1451.08,1451.08
1038,1017,31,3,979.13,20.0,0,3,2,6,0,4,6,0,2,1,False,Premium,0.02,0,0,0,1,2937.39,2937.39
616,294,34,4,848.72,26.0,0,2,2,3,1,1,4,0,0,3,False,Regular,0.02,0,0,1,0,3394.88,3394.88
295,31,33,3,963.71,66.0,1,2,0,4,2,10,3,0,1,0,False,New,0.05,0,0,1,0,2891.13,2891.13
1321,1424,49,1,676.1,18.0,0,3,2,3,1,1,2,0,2,3,False,Premium,0.02,0,0,0,1,676.1,676.1
1592,1253,5,4,14.84,56.0,0,1,0,6,0,10,4,1,0,0,False,Premium,0.02,0,1,0,0,59.36,59.36
1849,1201,27,3,476.95,18.0,1,2,2,6,0,7,5,2,2,2,False,Premium,0.05,0,0,1,0,1430.85,1430.85
89,90,15,1,167.65,33.0,1,1,1,4,2,3,4,1,0,1,False,New,0.05,0,1,0,0,167.65,167.65
42,98,26,4,478.84,42.0,2,3,1,3,1,2,2,2,1,3,False,New,0.02,0,0,0,1,1915.36,1915.36
1753,588,27,2,691.34,20.0,0,3,0,6,0,4,4,0,2,1,False,Regular,0.05,0,0,0,1,1382.68,1382.68
1879,153,45,3,352.8,42.0,2,4,3,3,1,8,4,2,1,2,False,Regular,0.05,0,0,0,0,1058.4,1058.4
132,33,22,1,352.56,59.0,1,2,1,7,3,5,0,2,0,1,False,New,0.02,0,0,1,0,352.56,352.56
945,583,22,3,425.29,38.0,0,2,2,7,3,1,1,2,0,3,False,Regular,0.02,0,0,1,0,1275.87,1275.8700000000001
933,237,41,1,184.68,42.0,2,4,3,6,0,1,6,1,1,3,True,Regular,0.02,0,0,0,0,184.68,184.68
1041,606,18,4,427.3,64.0,1,1,0,6,0,4,2,2,0,1,False,Regular,0.05,0,1,0,0,1709.2,1709.2
1804,840,32,1,839.97,51.0,1,1,0,0,3,5,2,0,0,1,False,Premium,0.02,0,1,0,0,839.97,839.97
1304,1444,43,1,38.83,33.0,0,2,2,6,0,1,6,1,0,3,False,Premium,0.02,0,0,1,0,38.83,38.83
1458,720,22,3,123.04,66.0,0,2,1,7,3,6,6,1,1,2,False,Regular,0.02,0,0,1,0,369.12,369.12
165,12,8,1,486.09,28.0,0,1,2,6,0,6,6,2,0,2,False,New,0.02,0,1,0,0,486.09,486.09
725,1384,26,4,672.57,61.0,1,0,0,3,1,6,0,0,0,2,False,Premium,0.02,1,0,0,0,2690.28,2690.28
291,45,2,4,196.47,38.0,1,1,1,3,1,10,6,1,0,0,False,New,0.02,0,1,0,0,785.88,785.88
1506,1270,34,1,156.58,55.0,0,2,1,3,1,7,5,1,0,2,False,Premium,0.02,0,0,1,0,156.58,156.58
1494,500,48,1,941.8,61.0,1,1,0,7,3,7,4,0,0,2,False,Regular,0.05,0,1,0,0,941.8,941.8
1886,221,23,4,403.8,42.0,2,4,3,4,2,8,4,2,1,2,False,Regular,0.02,0,0,0,0,1615.2,1615.2
1782,915,17,3,807.55,42.0,0,1,1,4,2,4,0,0,0,1,False,Premium,0.02,0,1,0,0,2422.65,2422.6499999999996
779,1327,17,3,780.64,24.0,0,2,1,4,2,7,6,0,2,2,False,Premium,0.02,0,0,1,0,2341.92,2341.92
840,694,50,3,203.05,42.0,2,0,1,4,2,9,1,1,1,0,False,Regular,0.02,1,0,0,0,609.1500000000001,609.1500000000001
349,54,37,3,546.94,43.0,1,3,2,6,0,12,0,2,0,3,False,New,0.02,0,0,0,1,1640.82,1640.8200000000002
1890,1206,23,3,321.66,20.0,0,2,2,4,2,8,1,2,2,2,False,Premium,0.02,0,0,1,0,964.98,964.98
572,176,45,3,140.2,57.0,1,1,0,3,1,1,5,1,0,3,False,Regular,0.05,0,1,0,0,420.6,420.59999999999997
1193,316,25,1,275.82,44.0,0,2,0,4,2,9,4,1,0,0,False,Regular,0.02,0,0,1,0,275.82,275.82
1834,682,50,3,79.1,65.0,1,1,1,4,2,6,1,1,1,2,False,Regular,0.02,0,1,0,0,237.3,237.29999999999998
1428,780,18,4,887.97,50.0,1,2,1,6,0,5,1,0,0,1,False,Premium,0.05,0,0,1,0,3551.88,3551.88
1549,756,23,1,722.01,43.0,0,3,1,4,2,9,6,0,0,0,False,Premium,0.02,0,0,0,1,722.01,722.01
1358,800,34,3,206.02,23.0,1,2,1,3,1,3,1,1,2,1,False,Premium,0.02,0,0,1,0,618.06,618.0600000000001
967,453,36,2,883.99,49.0,0,0,1,5,1,2,5,0,0,3,False,Regular,0.05,1,0,0,0,1767.98,1767.98
459,94,34,3,643.77,41.0,0,1,0,3,1,4,6,0,0,1,False,New,0.02,0,1,0,0,1931.31,1931.31
376,27,9,4,527.85,29.0,1,3,2,8,2,1,4,2,0,3,False,New,0.05,0,0,0,1,2111.4,2111.4
334,80,26,3,335.1,53.0,0,2,2,3,1,11,4,2,0,0,False,New,0.02,0,0,1,0,1005.3,1005.3000000000001
1457,600,21,2,727.68,21.0,1,2,0,4,2,6,5,0,2,2,False,Regular,0.05,0,0,1,0,1455.36,1455.36
1712,1049,39,1,393.31,33.0,1,3,0,6,0,2,0,2,0,3,False,Premium,0.05,0,0,0,1,393.31,393.31
1432,1066,12,3,579.32,64.0,0,1,1,3,1,5,0,2,0,1,False,Premium,0.05,0,1,0,0,1737.96,1737.96
817,960,9,3,587.44,53.0,1,2,2,8,2,9,2,2,0,0,False,Premium,0.05,0,0,1,0,1762.32,1762.3200000000002
1904,48,2,2,232.31,42.0,2,4,3,3,1,8,1,1,1,2,False,New,0.02,0,0,0,0,464.62,464.62
947,876,29,4,669.17,35.0,1,0,0,7,3,1,6,0,0,3,False,Premium,0.02,1,0,0,0,2676.68,2676.68
1806,1463,41,3,282.68,53.0,0,0,2,6,0,5,1,1,0,1,False,Premium,0.02,1,0,0,0,848.04,848.04
1837,1456,14,3,754.81,47.0,0,0,0,9,3,6,4,0,0,2,False,Premium,0.02,1,0,0,0,2264.43,2264.43
1875,344,3,1,758.67,39.0,1,3,1,6,0,8,3,0,0,2,False,Regular,0.05,0,0,0,1,758.67,758.67
1256,185,25,4,746.17,42.0,2,4,3,4,2,11,4,0,1,0,False,Regular,0.02,0,0,0,0,2984.68,2984.68
329,32,47,4,324.02,44.0,1,1,1,3,1,11,2,2,0,0,False,New,0.02,0,1,0,0,1296.08,1296.08
1152,1391,41,1,152.56,40.0,1,3,0,6,0,8,0,1,0,2,False,Premium,0.02,0,0,0,1,152.56,152.56
319,62,27,4,754.9,64.0,0,2,0,6,0,11,6,0,0,0,False,New,0.05,0,0,1,0,3019.6,3019.6
1489,348,33,1,556.8,64.0,0,1,2,4,2,7,2,2,0,2,False,Regular,0.05,0,1,0,0,556.8,556.8
1318,663,14,2,95.88,61.0,0,2,2,9,3,1,6,1,0,3,False,Regular,0.02,0,0,1,0,191.76,191.76
1685,327,23,4,360.04,39.0,1,0,0,4,2,1,2,2,0,3,False,Regular,0.02,1,0,0,0,1440.16,1440.16
168,33,44,1,444.22,59.0,0,2,1,6,0,6,2,2,0,2,False,New,0.02,0,0,1,0,444.22,444.22
13,90,16,1,236.34,33.0,0,1,1,6,0,1,0,1,0,3,False,New,0.02,0,1,0,0,236.34,236.34
1872,146,35,1,614.91,42.0,2,4,3,7,3,7,4,0,1,2,False,Regular,0.02,0,0,0,0,614.91,614.91
172,44,4,3,484.49,24.0,1,2,2,7,3,6,6,2,2,2,False,New,0.02,0,0,1,0,1453.47,1453.47
650,253,17,3,486.52,60.0,1,1,2,4,2,1,2,2,0,3,False,Regular,0.02,0,1,0,0,1459.56,1459.56
261,35,17,2,544.51,33.0,1,3,2,4,2,9,1,2,0,0,False,New,0.02,0,0,0,1,1089.02,1089.02
1180,1183,2,2,798.49,30.0,0,1,2,3,1,9,0,0,0,0,False,Premium,0.02,0,1,0,0,1596.98,1596.98
1369,72,7,1,810.27,42.0,2,4,3,7,3,3,0,0,1,1,False,New,0.02,0,0,0,0,810.27,810.27
902,1004,17,3,642.29,35.0,1,3,1,4,2,12,3,0,0,3,False,Premium,0.02,0,0,0,1,1926.87,1926.87
673,256,3,1,361.49,20.0,0,2,1,6,0,1,3,2,2,3,False,Regular,0.05,0,0,1,0,361.49,361.49
259,95,33,3,865.57,43.0,1,3,1,4,2,9,2,0,0,0,False,New,0.05,0,0,0,1,2596.71,2596.71
845,22,35,3,120.89,42.0,2,4,3,7,3,10,2,1,1,0,False,New,0.02,0,0,0,0,362.67,362.67
868,415,15,3,923.94,67.0,0,1,0,4,2,10,1,0,1,0,False,Regular,0.05,0,1,0,0,2771.82,2771.82
1161,148,34,1,504.18,42.0,2,4,3,3,1,8,3,2,1,2,False,Regular,0.02,0,0,0,0,504.18,504.18
139,52,11,3,826.27,67.0,1,1,2,3,1,5,0,0,1,1,False,New,0.02,0,1,0,0,2478.81,2478.81
894,384,29,2,366.5,64.0,1,2,2,7,3,11,2,2,0,0,False,Regular,0.02,0,0,1,0,733.0,733.0
1787,1201,30,3,18.91,18.0,1,2,2,2,0,5,6,1,2,1,False,Premium,0.05,0,0,1,0,56.73,56.730000000000004
550,117,35,2,784.2,40.0,1,3,2,7,3,1,5,0,0,3,False,New,0.02,0,0,0,1,1568.4,1568.4
1462,118,30,3,963.26,42.0,2,4,3,2,0,6,3,0,1,2,False,New,0.05,0,0,0,0,2889.78,2889.7799999999997
1779,439,37,1,29.25,42.0,1,1,1,6,0,4,5,1,0,1,False,Regular,0.02,0,1,0,0,29.25,29.25
1201,1112,40,2,394.79,33.0,0,1,1,1,2,9,0,2,0,0,False,Premium,0.02,0,1,0,0,789.58,789.58
1145,34,7,4,954.88,42.0,2,4,3,7,3,8,0,0,1,2,False,New,0.02,0,0,0,0,3819.52,3819.52
559,241,47,1,41.11,32.0,1,3,2,3,1,1,5,1,0,3,False,Regular,0.02,0,0,0,1,41.11,41.11
140,95,30,3,364.22,43.0,0,3,1,2,0,5,2,2,0,1,False,New,0.05,0,0,0,1,1092.66,1092.66
1687,839,34,1,675.56,39.0,1,0,2,3,1,1,1,0,0,3,False,Premium,0.02,1,0,0,0,675.56,675.56
532,248,11,1,733.19,42.0,2,1,1,3,1,1,1,0,1,3,True,Regular,0.02,0,1,0,0,733.19,733.19
225,13,35,2,106.42,41.0,1,3,1,7,3,8,3,1,0,2,False,New,0.02,0,0,0,1,212.84,212.84
724,916,14,3,525.67,30.0,0,3,0,9,3,6,4,2,0,2,False,Premium,0.02,0,0,0,1,1577.01,1577.0099999999998
787,192,25,3,305.51,42.0,2,4,3,4,2,8,4,2,1,2,False,Regular,0.02,0,0,0,0,916.53,916.53
1672,175,15,3,427.61,42.0,2,4,3,4,2,1,3,2,1,3,False,Regular,0.05,0,0,0,0,1282.83,1282.83
949,103,46,2,228.86,42.0,2,4,3,6,0,1,0,1,1,3,False,New,0.02,0,0,0,0,457.72,457.72
410,27,7,1,772.25,29.0,0,3,2,7,3,2,6,0,0,3,False,New,0.02,0,0,0,1,772.25,772.25
326,58,6,1,443.79,64.0,0,3,2,3,1,11,6,2,0,0,False,New,0.05,0,0,0,1,443.79,443.79
1068,483,26,2,850.0,54.0,1,2,0,3,1,5,0,0,0,1,False,Regular,0.02,0,0,1,0,1700.0,1700.0
300,91,36,3,27.34,62.0,1,1,0,5,1,10,0,1,0,0,False,New,0.05,0,1,0,0,82.02,82.02
1224,1320,10,4,749.76,35.0,0,2,2,3,1,10,3,0,0,0,False,Premium,0.02,0,0,1,0,2999.04,2999.04
1108,1199,6,3,553.29,30.0,0,3,1,3,1,6,6,2,0,2,False,Premium,0.05,0,0,0,1,1659.87,1659.87
26,24,29,2,820.49,19.0,1,3,0,7,3,1,4,0,2,3,False,New,0.02,0,0,0,1,1640.98,1640.98
1808,85,39,2,328.33,42.0,2,4,3,6,0,5,6,2,1,1,False,New,0.05,0,0,0,0,656.66,656.66
715,1535,7,4,589.08,20.0,0,1,2,7,3,5,5,2,2,1,False,Premium,0.02,0,1,0,0,2356.32,2356.32
951,1149,18,2,505.29,42.0,1,2,0,6,0,1,3,2,0,3,False,Premium,0.05,0,0,1,0,1010.58,1010.58
194,36,5,1,421.75,32.0,1,1,2,6,0,7,4,2,0,2,False,New,0.02,0,1,0,0,421.75,421.75
441,4,50,3,25.66,32.0,1,1,2,4,2,3,2,1,0,1,False,New,0.02,0,1,0,0,76.98,76.98
574,300,23,4,579.6,29.0,0,3,0,4,2,1,6,2,0,3,False,Regular,0.02,0,0,0,1,2318.4,2318.4
504,245,10,1,147.72,48.0,1,1,0,3,1,1,3,1,0,3,False,Regular,0.02,0,1,0,0,147.72,147.72
606,213,39,3,246.77,29.0,0,1,0,6,0,1,4,1,0,3,False,Regular,0.05,0,1,0,0,740.31,740.3100000000001
1526,820,24,1,601.64,62.0,1,3,2,6,0,8,1,0,0,2,False,Premium,0.05,0,0,0,1,601.64,601.64
1940,1119,35,1,291.84,25.0,0,2,1,7,3,10,5,1,0,0,False,Premium,0.02,0,0,1,0,291.84,291.84
1738,1542,31,4,810.71,42.0,1,1,2,6,0,3,6,0,0,1,False,Premium,0.02,0,1,0,0,3242.84,3242.84
847,611,5,1,537.52,52.0,1,1,2,6,0,10,1,2,0,0,False,Regular,0.02,0,1,0,0,537.52,537.52
4,46,6,1,114.78,26.0,1,2,0,3,1,1,6,1,0,3,False,New,0.05,0,0,1,0,114.78,114.78
1117,1317,44,4,750.62,61.0,0,3,0,6,0,7,0,0,0,2,True,Premium,0.02,0,0,0,1,3002.48,3002.48
1262,162,18,3,35.64,42.0,2,4,3,6,0,11,6,1,1,0,False,Regular,0.05,0,0,0,0,106.92,106.92
468,66,1,1,369.31,53.0,0,1,2,4,2,4,0,2,0,1,False,New,0.02,0,1,0,0,369.31,369.31
322,56,11,3,118.02,37.0,0,2,2,3,1,11,2,1,0,0,False,New,0.02,0,0,1,0,354.06,354.06
6,32,13,4,197.33,44.0,1,1,1,8,2,1,0,1,0,3,False,New,0.02,0,1,0,0,789.32,789.32
223,89,12,1,78.44,42.0,2,3,0,3,1,8,0,1,1,2,False,New,0.05,0,0,0,1,78.44,78.44
1334,317,48,4,80.4,56.0,0,2,2,7,3,2,0,1,0,3,False,Regular,0.05,0,0,1,0,321.6,321.6
548,149,42,1,670.2,64.0,0,1,0,4,2,1,1,0,0,3,True,Regular,0.05,0,1,0,0,670.2,670.2
229,100,29,4,666.0,32.0,0,2,0,7,3,8,4,0,0,2,False,New,0.02,0,0,1,0,2664.0,2664.0
40,15,41,2,773.27,57.0,0,3,0,6,0,2,4,0,0,3,False,New,0.02,0,0,0,1,1546.54,1546.54
543,154,15,4,685.37,48.0,1,1,1,4,2,1,1,0,0,3,True,Regular,0.05,0,1,0,0,2741.48,2741.48
243,99,4,3,337.58,46.0,0,3,2,7,3,8,4,2,0,2,False,New,0.02,0,0,0,1,1012.74,1012.74
899,575,8,4,207.02,56.0,1,0,0,6,0,11,4,1,0,0,True,Regular,0.02,1,0,0,0,828.08,828.08
1101,981,41,4,149.1,22.0,1,2,0,6,0,6,6,1,2,2,False,Premium,0.02,0,0,1,0,596.4,596.4
137,100,4,2,883.71,32.0,0,2,0,7,3,5,6,0,0,1,False,New,0.02,0,0,1,0,1767.42,1767.42
1158,239,10,4,59.1,42.0,2,4,3,3,1,8,4,1,1,2,False,Regular,0.02,0,0,0,0,236.4,236.4
1707,889,12,1,243.98,48.0,1,1,2,3,1,2,3,1,0,3,False,Premium,0.05,0,1,0,0,243.98,243.98
1730,481,9,2,860.16,68.0,1,3,2,8,2,3,5,0,1,1,False,Regular,0.05,0,0,0,1,1720.32,1720.32
975,288,49,4,347.54,42.0,2,4,3,3,1,2,6,2,1,3,False,Regular,0.02,0,0,0,0,1390.16,1390.16
830,857,27,2,389.55,38.0,0,3,0,6,0,9,0,2,0,0,False,Premium,0.05,0,0,0,1,779.1,779.1
446,92,30,1,906.47,35.0,1,0,1,2,0,3,4,0,0,1,False,New,0.05,1,0,0,0,906.47,906.47
843,1359,41,2,641.97,54.0,0,2,1,6,0,10,4,0,0,0,False,Premium,0.02,0,0,1,0,1283.94,1283.94
1058,258,29,1,183.58,42.0,2,4,3,7,3,5,5,1,1,1,False,Regular,0.02,0,0,0,0,183.58,183.58
1481,921,24,4,607.37,20.0,1,0,1,6,0,7,0,0,2,2,True,Premium,0.05,1,0,0,0,2429.48,2429.48
1122,1460,36,2,317.9,36.0,1,1,1,5,1,7,6,2,0,2,False,Premium,0.05,0,1,0,0,635.8,635.8
1775,1464,15,1,249.87,36.0,1,3,1,4,2,4,0,1,0,1,False,Premium,0.05,0,0,0,1,249.87,249.87
582,203,46,2,741.64,49.0,0,0,0,6,0,1,6,0,0,3,False,Regular,0.02,1,0,0,0,1483.28,1483.28
1716,1339,48,3,679.13,39.0,0,3,0,7,3,2,5,0,0,3,False,Premium,0.05,0,0,0,1,2037.39,2037.3899999999999
1914,600,36,4,444.23,21.0,1,2,0,5,1,9,4,2,2,0,False,Regular,0.05,0,0,1,0,1776.92,1776.92
662,219,9,2,953.49,42.0,2,0,2,8,2,1,2,0,1,3,False,Regular,0.05,1,0,0,0,1906.98,1906.98
437,1,18,3,679.08,56.0,0,0,0,6,0,3,5,0,0,1,False,New,0.05,1,0,0,0,2037.24,2037.2400000000002
1805,236,42,3,657.69,42.0,2,4,3,4,2,5,3,0,1,1,False,Regular,0.05,0,0,0,0,1973.07,1973.0700000000002
377,63,9,4,673.4,52.0,1,0,0,8,2,1,0,0,0,3,False,New,0.05,1,0,0,0,2693.6,2693.6
1436,427,6,1,859.19,55.0,0,1,1,3,1,5,5,0,0,1,False,Regular,0.05,0,1,0,0,859.19,859.19
966,663,41,2,990.84,61.0,0,2,2,6,0,2,1,0,0,3,False,Regular,0.02,0,0,1,0,1981.68,1981.68
1177,1171,17,3,729.04,18.0,0,2,2,4,2,9,5,0,2,0,False,Premium,0.02,0,0,1,0,2187.12,2187.12
315,1,36,2,608.9,56.0,0,0,0,5,1,11,2,0,0,0,False,New,0.05,1,0,0,0,1217.8,1217.8
1690,1432,3,3,359.16,53.0,1,3,1,6,0,1,4,2,0,3,False,Premium,0.05,0,0,0,1,1077.48,1077.48
443,65,28,2,820.52,34.0,1,1,1,6,0,3,1,0,0,1,False,New,0.02,0,1,0,0,1641.04,1641.04
1113,1095,26,1,527.48,46.0,1,0,2,3,1,6,1,2,0,2,False,Premium,0.02,1,0,0,0,527.48,527.48
320,63,5,4,99.58,52.0,0,0,0,6,0,11,4,1,0,0,False,New,0.02,1,0,0,0,398.32,398.32
282,37,36,1,526.51,64.0,1,3,2,5,1,10,1,2,0,0,True,New,0.05,0,0,0,1,526.51,526.51
692,256,2,4,556.47,20.0,1,2,1,3,1,1,3,2,2,3,False,Regular,0.02,0,0,1,0,2225.88,2225.88
1284,1218,36,1,69.41,41.0,0,3,2,5,1,12,4,1,0,3,False,Premium,0.05,0,0,0,1,69.41,69.41
1671,340,38,3,871.96,23.0,0,1,0,9,3,1,2,0,2,3,False,Regular,0.02,0,1,0,0,2615.88,2615.88
425,3,23,1,540.0,46.0,1,1,2,4,2,2,4,2,0,3,False,New,0.02,0,1,0,0,540.0,540.0
554,159,18,3,249.47,19.0,0,0,1,6,0,1,5,1,2,3,False,Regular,0.05,1,0,0,0,748.41,748.41
595,246,34,1,215.02,32.0,0,1,1,3,1,1,6,1,0,3,False,Regular,0.02,0,1,0,0,215.02,215.02
1908,1002,5,3,639.58,25.0,1,3,2,6,0,9,0,0,0,0,False,Premium,0.02,0,0,0,1,1918.74,1918.7400000000002
369,60,36,4,658.15,61.0,1,2,0,5,1,1,4,0,0,3,False,New,0.05,0,0,1,0,2632.6,2632.6
1447,52,20,2,151.42,42.0,2,4,3,6,0,5,2,1,1,1,False,New,0.02,0,0,0,0,302.84,302.84
1351,1311,12,1,99.59,33.0,0,1,1,3,1,2,1,1,0,3,False,Premium,0.05,0,1,0,0,99.59,99.59
623,221,39,1,646.39,63.0,0,1,1,6,0,1,0,0,0,3,False,Regular,0.05,0,1,0,0,646.39,646.39
1138,784,23,4,737.41,37.0,1,0,1,4,2,7,0,0,0,2,False,Premium,0.02,1,0,0,0,2949.64,2949.64
1572,222,18,2,208.63,42.0,2,4,3,6,0,10,0,1,1,0,False,Regular,0.05,0,0,0,0,417.26,417.26
1010,1417,47,2,634.88,48.0,0,0,2,3,1,3,6,0,0,1,False,Premium,0.02,1,0,0,0,1269.76,1269.76
228,49,22,2,583.62,42.0,2,1,1,7,3,8,6,2,1,2,False,New,0.02,0,1,0,0,1167.24,1167.24
1086,283,14,4,63.16,42.0,2,4,3,9,3,6,5,1,1,2,False,Regular,0.02,0,0,0,0,252.64,252.64
1171,1324,16,3,491.88,67.0,0,1,1,6,0,8,6,2,1,2,False,Premium,0.02,0,1,0,0,1475.64,1475.6399999999999
1291,125,16,2,506.8,42.0,2,4,3,6,0,12,4,2,1,3,True,New,0.02,0,0,0,0,1013.6,1013.6
1363,326,36,3,525.96,63.0,1,1,0,5,1,3,2,2,0,1,False,Regular,0.05,0,1,0,0,1577.88,1577.88
67,60,22,1,775.09,61.0,1,2,0,7,3,3,6,0,0,1,False,New,0.02,0,0,1,0,775.09,775.09
394,10,44,1,918.57,40.0,1,1,2,6,0,1,1,0,0,3,False,New,0.02,0,1,0,0,918.57,918.57
580,145,49,2,338.78,49.0,1,1,0,3,1,1,6,2,0,3,False,Regular,0.02,0,1,0,0,677.56,677.56
25,25,27,1,18.98,38.0,0,3,1,6,0,1,6,1,0,3,False,New,0.05,0,0,0,1,18.98,18.98
212,37,35,2,390.01,64.0,1,3,2,7,3,7,1,2,0,2,False,New,0.02,0,0,0,1,780.02,780.02
1495,1117,42,2,863.26,36.0,1,2,2,4,2,7,0,0,0,2,False,Premium,0.05,0,0,1,0,1726.52,1726.52
145,1,31,4,823.23,56.0,1,0,0,6,0,5,4,0,0,1,False,New,0.02,1,0,0,0,3292.92,3292.92
537,185,46,4,400.79,28.0,0,2,1,6,0,1,1,2,0,3,True,Regular,0.02,0,0,1,0,1603.16,1603.16
812,30,20,4,274.85,42.0,2,4,3,6,0,9,1,1,1,0,True,New,0.02,0,0,0,0,1099.4,1099.4
1088,72,16,1,181.93,42.0,2,4,3,6,0,6,4,1,1,2,False,New,0.02,0,0,0,0,181.93,181.93
1314,164,4,2,820.41,42.0,2,4,3,7,3,1,2,0,1,3,False,Regular,0.02,0,0,0,0,1640.82,1640.82
86,58,18,2,567.12,64.0,0,3,2,6,0,3,1,2,0,1,False,New,0.05,0,0,0,1,1134.24,1134.24
1248,1016,15,4,970.85,20.0,0,3,2,4,2,11,6,0,2,0,False,Premium,0.05,0,0,0,1,3883.4,3883.4
1042,375,17,1,103.45,45.0,1,0,0,4,2,4,3,1,0,1,False,Regular,0.02,1,0,0,0,103.45,103.45
1756,1138,30,3,144.14,53.0,1,3,2,2,0,4,3,1,0,1,False,Premium,0.05,0,0,0,1,432.42,432.41999999999996
1332,1005,21,4,972.96,53.0,1,3,2,4,2,2,6,0,0,3,False,Premium,0.05,0,0,0,1,3891.84,3891.84
1112,970,23,3,663.73,25.0,1,1,2,4,2,6,3,0,0,2,False,Premium,0.02,0,1,0,0,1991.19,1991.19
363,8,1,4,526.02,42.0,2,1,1,4,2,12,0,2,1,3,False,New,0.02,0,1,0,0,2104.08,2104.08
1569,1090,11,1,874.1,42.0,2,2,0,3,1,9,5,0,1,0,False,Premium,0.02,0,0,1,0,874.1,874.1
1426,752,22,1,473.92,59.0,0,1,2,7,3,5,2,2,0,1,False,Premium,0.02,0,1,0,0,473.92,473.92
1027,1280,35,4,688.16,30.0,0,0,1,7,3,4,2,0,0,1,False,Premium,0.02,1,0,0,0,2752.64,2752.64
1031,1261,11,2,432.03,61.0,0,2,2,3,1,4,6,2,0,1,False,Premium,0.02,0,0,1,0,864.06,864.06
1617,722,23,3,904.3,25.0,1,2,0,4,2,11,1,0,0,0,False,Regular,0.02,0,0,1,0,2712.9,2712.8999999999996
1315,148,26,3,900.6,42.0,2,4,3,3,1,1,3,0,1,3,False,Regular,0.02,0,0,0,0,2701.8,2701.8
1044,1049,14,1,420.29,33.0,1,3,0,9,3,4,5,2,0,1,False,Premium,0.02,0,0,0,1,420.29,420.29
666,130,17,1,920.19,48.0,1,3,0,4,2,1,2,0,0,3,False,New,0.02,0,0,0,1,920.19,920.19
365,36,37,3,436.55,32.0,0,1,2,6,0,12,3,2,0,3,False,New,0.02,0,1,0,0,1309.65,1309.65
78,16,7,4,447.88,41.0,0,2,0,7,3,3,3,2,0,1,False,New,0.02,0,0,1,0,1791.52,1791.52
28,60,50,2,290.51,61.0,1,2,0,4,2,1,2,1,0,3,False,New,0.02,0,0,1,0,581.02,581.02
